code,complexity
"def partition_min_diff(nums):
    total=sum(nums)
    best=total
    def dfs(i, s):
        nonlocal best
        if i==len(nums):
            diff=abs(total-2*s)
            if diff<best:
                best=diff
            return
        dfs(i+1, s+nums[i])
        dfs(i+1, s)
    dfs(0,0)
    return best

print(partition_min_diff([5,10,15,20,25]))
",O(2 ^ n)
"def sat(clauses, n):
    sol=[]
    assign=[False]*n
    def ok():
        for clause in clauses:
            if not any((lit>0 and assign[lit-1]) or (lit<0 and not assign[-lit-1]) for lit in clause):
                return False
        return True
    def dfs(i):
        if i==n:
            if ok():
                sol.append(assign[:])
            return
        assign[i]=False
        dfs(i+1)
        assign[i]=True
        dfs(i+1)
    dfs(0)
    return sol

print(len(sat([[1,-2,3],[-1,2],[-3]],3)))
",O(2 ^ n)
"def count_ind_sets(n, edges):
    adj=[set() for _ in range(n)]
    for u,v in edges:
        adj[u].add(v)
        adj[v].add(u)
    count=0
    used=[False]*n
    def dfs(i):
        nonlocal count
        if i==n:
            count+=1
            return
        ok=True
        for j in range(n):
            if used[j] and j in adj[i]:
                ok=False
                break
        if ok:
            used[i]=True
            dfs(i+1)
            used[i]=False
        dfs(i+1)
    dfs(0)
    return count

print(count_ind_sets(4, [(0,1),(1,2),(2,3)]))
",O(2 ^ n)
"def all_partitions(n):
    parts=[]
    for mask in range(1<<n):
        a=[i for i in range(n) if (mask>>i)&1]
        b=[i for i in range(n) if not ((mask>>i)&1)]
        parts.append((a,b))
    return parts

print(len(all_partitions(5)))
",O(2 ^ n)
"def toggle_case(s):
    res=[]
    def dfs(i, path):
        if i==len(s):
            res.append(path)
            return
        c=s[i]
        dfs(i+1, path+c.lower())
        dfs(i+1, path+c.upper())
    dfs(0, '')
    return res

print(toggle_case('ab3'))
",O(2 ^ n)
"def subseqs(s):
    n=len(s)
    return [''.join(s[i] for i in range(n) if (m>>i)&1) for m in range(1<<n)]

print(subseqs('wxyz'))
",O(2 ^ n)
"def subsets(arr):
    res=[]
    def dfs(i, path):
        if i==len(arr):
            res.append(path[:])
            return
        path.append(arr[i])
        dfs(i+1, path)
        path.pop()
        dfs(i+1, path)
    dfs(0, [])
    return res

print(len(subsets([1,2,3,4,5])))
",O(2 ^ n)
"def fib(n):
    if n<2:
        return n
    return fib(n-1)+fib(n-2)

print(fib(20))
",O(2 ^ n)
"def binaries(n):
    ans=[]
    def rec(p,i):
        if i==n:
            ans.append(''.join(p))
            return
        p.append('0'); rec(p,i+1); p[-1]='1'; rec(p,i+1); p.pop()
    rec([],0)
    return ans

print(binaries(5)[-1])
",O(2 ^ n)
"def ways(nums, target):
    c=0
    def dfs(i, s):
        nonlocal c
        if i==len(nums):
            if s==target:
                c+=1
            return
        dfs(i+1, s+nums[i])
        dfs(i+1, s-nums[i])
    dfs(0,0)
    return c

print(ways([1,1,1,1,1],3))
",O(2 ^ n)
"def power_set(x):
    n=len(x)
    res=[]
    for m in range(1<<n):
        subset=[]
        for i in range(n):
            if m>>i&1:
                subset.append(x[i])
        res.append(subset)
    return res

print(len(power_set(list('abcd'))))
",O(2 ^ n)
"def hanoi(n, a, b, c, moves):
    if n==0:
        return
    hanoi(n-1, a, c, b, moves)
    moves.append((a,c))
    hanoi(n-1, b, a, c, moves)

moves=[]
hanoi(4,'A','B','C',moves)
print(len(moves))
",O(2 ^ n)
"def subseqs(s):
    out=[]
    def go(i, cur):
        if i==len(s):
            out.append(cur)
            return
        go(i+1, cur)
        go(i+1, cur+s[i])
    go(0,'')
    return out

print(subseqs('abcde')[3])
",O(2 ^ n)
"def sat(vars, expr):
    n=len(vars)
    def dfs(i, env):
        if i==n:
            return expr(env)
        env[vars[i]]=False
        if dfs(i+1, env):
            return True
        env[vars[i]]=True
        if dfs(i+1, env):
            return True
        return False
    return dfs(0, {})

vars=['p','q','r','s']
expr=lambda e: (e['p'] or e['q']) and (not e['r'] or e['s'])
print(sat(vars, expr))
",O(2 ^ n)
"def can_partition(nums):
    total=sum(nums)
    if total%2:
        return False
    target=total//2
    found=False
    def dfs(i, s):
        nonlocal found
        if found:
            return
        if s==target:
            found=True
            return
        if i==len(nums) or s>target:
            return
        dfs(i+1, s+nums[i])
        dfs(i+1, s)
    dfs(0,0)
    return found

print(can_partition([1,5,11,5]))
",O(2 ^ n)
"def max_subset_xor(arr):
    n=len(arr)
    best=0
    def dfs(i, x):
        nonlocal best
        if i==n:
            if x>best:
                best=x
            return
        dfs(i+1, x)
        dfs(i+1, x^arr[i])
    dfs(0,0)
    return best

print(max_subset_xor([3,10,5,25,2,8]))
",O(2 ^ n)
"def gray(n):
    if n==0:
        return ['']
    prev=gray(n-1)
    return ['0'+x for x in prev]+['1'+x for x in reversed(prev)]

print(gray(4)[-1])
",O(2 ^ n)
"def count_subsets(nums, target):
    count=0
    def dfs(i, s):
        nonlocal count
        if i==len(nums):
            if s==target:
                count+=1
            return
        dfs(i+1, s)
        dfs(i+1, s+nums[i])
    dfs(0,0)
    return count

print(count_subsets([2,3,5,6,8,10],10))
",O(2 ^ n)
"def k_subsets(arr, k):
    res=[]
    def dfs(i, curr):
        if len(curr)==k:
            res.append(curr[:])
            return
        if i==len(arr):
            return
        curr.append(arr[i])
        dfs(i+1, curr)
        curr.pop()
        dfs(i+1, curr)
    dfs(0, [])
    return res

print(len(k_subsets([1,2,3,4,5],3)))
",O(2 ^ n)
"def insert_ops(s):
    res=[]
    def dfs(i, path):
        if i==len(s):
            res.append(''.join(path))
            return
        path.append('+')
        path.append(s[i])
        dfs(i+1, path)
        path.pop()
        path.pop()
        path.append(s[i])
        dfs(i+1, path)
        path.pop()
    dfs(1, [s[0]])
    return res

print(len(insert_ops('12345')))
",O(2 ^ n)
"def max_independent_set(n, edges):
    adj=[set() for _ in range(n)]
    for u,v in edges:
        adj[u].add(v)
        adj[v].add(u)
    best=0
    def dfs(i, chosen):
        nonlocal best
        if i==n:
            if len(chosen)>best:
                best=len(chosen)
            return
        ok=True
        for v in chosen:
            if i in adj[v]:
                ok=False
                break
        if ok:
            chosen.add(i)
            dfs(i+1, chosen)
            chosen.remove(i)
        dfs(i+1, chosen)
    dfs(0, set())
    return best

print(max_independent_set(5, [(0,1),(1,2),(2,3),(3,4)]))
",O(2 ^ n)
"def toggle_all(n):
    res=[0]
    def dfs(i, s):
        if i==n:
            res[0]+=1
            return
        dfs(i+1, s)
        dfs(i+1, s^1)
    dfs(0,0)
    return res[0]

print(toggle_all(20))
",O(2 ^ n)
"class P:
    def gen(self, a):
        n=len(a)
        res=[]
        def f(i, cur):
            if i==n:
                res.append(tuple(cur))
                return
            f(i+1, cur)
            cur.append(a[i])
            f(i+1, cur)
            cur.pop()
        f(0, [])
        return res

print(len(P().gen([1,2,3,4,5,6])))
",O(2 ^ n)
"def letter_case_permutations(s):
    res=[]
    chars=list(s)
    n=len(chars)
    def dfs(i, cur):
        if i==n:
            res.append(''.join(cur))
            return
        ch=chars[i]
        if ch.isalpha():
            cur.append(ch.lower())
            dfs(i+1, cur)
            cur.pop()
            cur.append(ch.upper())
            dfs(i+1, cur)
            cur.pop()
        else:
            cur.append(ch)
            dfs(i+1, cur)
            cur.pop()
    dfs(0, [])
    return res

print(len(letter_case_permutations('a1b2c3d')))
",O(2 ^ n)
"from itertools import product

def all_choices(n):
    return [''.join(p) for p in product('01', repeat=n)]

print(all_choices(5)[0])
",O(2 ^ n)
"def find_subset(nums, target):
    path=[]
    ans=[]
    def dfs(i, s):
        if ans:
            return
        if s==target:
            ans.append(path[:])
            return
        if i==len(nums) or s>target:
            return
        path.append(nums[i])
        dfs(i+1, s+nums[i])
        path.pop()
        dfs(i+1, s)
    dfs(0,0)
    return ans[0] if ans else None

print(find_subset([2,4,6,10],16))
",O(2 ^ n)
"def subsets(a):
    out=[]
    cur=[]
    def dfs(i):
        if i==len(a):
            out.append(tuple(cur))
            return
        dfs(i+1)
        cur.append(a[i])
        dfs(i+1)
        cur.pop()
    dfs(0)
    return out

x=subsets([1,2,3,4])
",O(2 ^ n)
"def fib(n):
    if n<=1:
        return n
    return fib(n-1)+fib(n-2)

v=fib(20)
",O(2 ^ n)
"def subsequences(s):
    ans=[]
    def go(i, acc):
        if i==len(s):
            ans.append(acc)
            return
        go(i+1, acc)
        go(i+1, acc+s[i])
    go(0, '')
    return ans

r=subsequences('abcd')
",O(2 ^ n)
"def count_subset_sum(nums, target):
    cnt=0
    def rec(i, s):
        nonlocal cnt
        if i==len(nums):
            if s==target:
                cnt+=1
            return
        rec(i+1, s)
        rec(i+1, s+nums[i])
    rec(0, 0)
    return cnt

c=count_subset_sum([2,3,5,7,11], 10)
",O(2 ^ n)
"def gray(n):
    if n==0:
        return ['']
    prev=gray(n-1)
    return ['0'+x for x in prev]+['1'+x for x in reversed(prev)]

g=gray(5)
",O(2 ^ n)
"def power_set(arr):
    ps=[[]]
    for x in arr:
        ps=ps+[s+[x] for s in ps]
    return ps

p=power_set([1,2,3,4,5])
",O(2 ^ n)
"def count_solutions(clauses, n):
    ans=0
    def dfs(i, mask):
        nonlocal ans
        if i==n:
            ok=True
            for clause in clauses:
                good=False
                for lit in clause:
                    idx=abs(lit)-1
                    bit=(mask>>idx)&1
                    val=bit==1
                    if lit<0:
                        val=not val
                    if val:
                        good=True
                        break
                if not good:
                    ok=False
                    break
            if ok:
                ans+=1
            return
        dfs(i+1, mask)
        dfs(i+1, mask|(1<<i))
    dfs(0,0)
    return ans

k=count_solutions([[1,-2],[2,3],[-1,-3]],3)
",O(2 ^ n)
"def min_partition_diff(nums):
    total=sum(nums)
    best=[float('inf')]
    def dfs(i, s):
        if i==len(nums):
            d=abs(total-2*s)
            if d<best[0]:
                best[0]=d
            return
        dfs(i+1, s)
        dfs(i+1, s+nums[i])
    dfs(0,0)
    return best[0]

m=min_partition_diff([3,1,4,2,2,1])
",O(2 ^ n)
"def binaries(n):
    if n==0:
        return ['']
    prev=binaries(n-1)
    a=[s+'0' for s in prev]
    b=[s+'1' for s in prev]
    return a+b

bs=binaries(6)
",O(2 ^ n)
"class Explorer:
    def __init__(self, arr):
        self.arr=arr
        self.best=0
    def run(self):
        def go(i, x):
            if i==len(self.arr):
                if x>self.best:
                    self.best=x
                return
            go(i+1, x)
            go(i+1, x^self.arr[i])
        go(0,0)
        return self.best

e=Explorer([5,1,7,3,9])
w=e.run()
",O(2 ^ n)
"def count_even_subsets(a):
    total=0
    def dfs(i, s):
        nonlocal total
        if i==len(a):
            if s%2==0:
                total+=1
            return
        dfs(i+1, s)
        dfs(i+1, s+a[i])
    dfs(0,0)
    return total

q=count_even_subsets([1,2,3,4,5,6])
",O(2 ^ n)
"def assignments(n):
    out=[]
    cur=[]
    def rec(i):
        if i==n:
            out.append(tuple(cur))
            return
        cur.append(0)
        rec(i+1)
        cur.pop()
        cur.append(1)
        rec(i+1)
        cur.pop()
    rec(0)
    return out

a=assignments(8)
",O(2 ^ n)
"def all_plus_minus(nums):
    res=[]
    def go(i, s):
        if i==len(nums):
            res.append(s)
            return
        if i==0:
            go(i+1, str(nums[0]))
        else:
            go(i+1, s+'+'+str(nums[i]))
            go(i+1, s+'-'+str(nums[i]))
    go(0, '')
    return res

e=all_plus_minus([1,2,3,4,5])
",O(2 ^ n)
"def truth_table(n):
    rows=[]
    def rec(i, acc):
        if i==n:
            rows.append(tuple(acc))
            return
        acc.append(False)
        rec(i+1, acc)
        acc.pop()
        acc.append(True)
        rec(i+1, acc)
        acc.pop()
    rec(0, [])
    return rows

t=truth_table(7)
",O(2 ^ n)
"def subsets(lst):
    res = []
    def dfs(i, path):
        if i == len(lst):
            res.append(path[:])
            return
        dfs(i + 1, path)
        path.append(lst[i])
        dfs(i + 1, path)
        path.pop()
    dfs(0, [])
    print(res)

subsets([1, 2, 3, 4])
",O(2 ^ n)
"def f(n):
    if n <= 1:
        return n
    return f(n - 1) + f(n - 2)

print(f(25))
",O(2 ^ n)
"def power_set(a):
    n = len(a)
    ans = []
    for m in range(1 << n):
        subset = []
        for i in range(n):
            if (m >> i) & 1:
                subset.append(a[i])
        ans.append(subset)
    return ans

print(power_set(list(range(5))))
",O(2 ^ n)
"def count_target(nums, target):
    cnt = 0
    def go(i, s):
        nonlocal cnt
        if i == len(nums):
            if s == target:
                cnt += 1
            return
        go(i + 1, s + nums[i])
        go(i + 1, s - nums[i])
    go(0, 0)
    return cnt

print(count_target([1, 1, 1, 1, 1], 3))
",O(2 ^ n)
"def gray(n):
    if n == 0:
        return ['']
    prev = gray(n - 1)
    return ['0' + x for x in prev] + ['1' + x for x in reversed(prev)]

print(gray(4))
",O(2 ^ n)
"def gen(n, pref='', out=None):
    if out is None:
        out = []
    if n == 0:
        out.append(pref)
    else:
        gen(n - 1, pref + '0', out)
        gen(n - 1, pref + '1', out)
    return out

print(gen(5))
",O(2 ^ n)
"def min_diff(a):
    n = len(a)
    best = [float('inf')]
    def rec(i, s):
        if i == n:
            d = abs(s)
            if d < best[0]:
                best[0] = d
            return
        rec(i + 1, s + a[i])
        rec(i + 1, s - a[i])
    rec(0, 0)
    return best[0]

print(min_diff([3, 1, 4, 2, 2]))
",O(2 ^ n)
"def subset_sum_count(a, k):
    n = len(a)
    cnt = 0
    for m in range(1 << n):
        s = 0
        for i in range(n):
            if (m >> i) & 1:
                s += a[i]
        if s == k:
            cnt += 1
    return cnt

print(subset_sum_count([2, 3, 5, 7, 11], 10))
",O(2 ^ n)
"def subseqs(s):
    res = []
    def rec(i, cur):
        if i == len(s):
            res.append(cur)
            return
        rec(i + 1, cur)
        rec(i + 1, cur + s[i])
    rec(0, '')
    return res

print(subseqs('abcd'))
",O(2 ^ n)
"def count_even_parity(n):
    import itertools
    c = 0
    for bits in itertools.product([0, 1], repeat=n):
        if sum(bits) % 2 == 0:
            c += 1
    return c

print(count_even_parity(12))
",O(2 ^ n)
"def best_mod(a, m):
    best = [0]
    def dfs(i, prod):
        if i == len(a):
            v = prod % m
            if v > best[0]:
                best[0] = v
            return
        dfs(i + 1, prod)
        dfs(i + 1, prod * a[i])
    dfs(0, 1)
    return best[0]

print(best_mod([3, 5, 7, 11], 20))
",O(2 ^ n)
"def all_xors(a):
    res = set()
    def dfs(i, x):
        if i == len(a):
            res.add(x)
            return
        dfs(i + 1, x)
        dfs(i + 1, x ^ a[i])
    dfs(0, 0)
    return sorted(res)

print(all_xors([1, 2, 3, 4, 5]))
",O(2 ^ n)
"def choose_k(a, k):
    res = []
    n = len(a)
    def dfs(i, cur):
        if len(cur) == k:
            res.append(cur[:])
            return
        if i == n:
            return
        dfs(i + 1, cur)
        cur.append(a[i])
        dfs(i + 1, cur)
        cur.pop()
    dfs(0, [])
    return res

print(choose_k([1, 2, 3, 4, 5, 6], 3)[:5])
",O(2 ^ n)
"class P:
    def power(self, a):
        out = []
        def r(i, cur):
            if i == len(a):
                out.append(cur[:])
                return
            r(i + 1, cur)
            cur.append(a[i])
            r(i + 1, cur)
            cur.pop()
        r(0, [])
        return out

print(P().power([1, 2, 3]))
",O(2 ^ n)
"def ways(n):
    if n <= 1:
        return 1
    return ways(n - 1) + ways(n - 2)

print(ways(20))
",O(2 ^ n)
"def expand(s):
    res = []
    def dfs(i, cur):
        if i == len(s):
            res.append(cur)
            return
        ch = s[i]
        if ch == '?':
            dfs(i + 1, cur + '0')
            dfs(i + 1, cur + '1')
        else:
            dfs(i + 1, cur + ch)
    dfs(0, '')
    return res

print(expand('1?0??'))
",O(2 ^ n)
"def powerset(seq):
    res = [[]]
    for x in seq:
        res = res + [s + [x] for s in res]
    return res

print(powerset(['a', 'b', 'c', 'd']))
",O(2 ^ n)
"def bits(n):
    stack = ['']
    out = []
    while stack:
        p = stack.pop()
        if len(p) == n:
            out.append(p)
        else:
            stack.append(p + '0')
            stack.append(p + '1')
    return out

print(len(bits(10)))
",O(2 ^ n)
"def subset_sum(nums, target):
    n = len(nums)
    def dfs(i, s):
        if i == n:
            return 1 if s == target else 0
        return dfs(i+1, s) + dfs(i+1, s + nums[i])
    return dfs(0, 0)

print(subset_sum([1,2,3,4], 5))
",O(2 ^ n)
"def power_set(arr):
    res = []
    path = []
    n = len(arr)
    def backtrack(i):
        if i == n:
            res.append(path.copy())
            return
        backtrack(i+1)
        path.append(arr[i])
        backtrack(i+1)
        path.pop()
    backtrack(0)
    return res

print(power_set([1,2,3]))
",O(2 ^ n)
"def fib(n):
    if n <= 1:
        return n
    return fib(n-1) + fib(n-2)

print([fib(i) for i in range(10)])
",O(2 ^ n)
"def count_target_signs(nums, target):
    n = len(nums)
    def dfs(i, total):
        if i == n:
            return 1 if total == target else 0
        return dfs(i+1, total + nums[i]) + dfs(i+1, total - nums[i])
    return dfs(0, 0)

print(count_target_signs([1,1,2,3], 1))
",O(2 ^ n)
"def hanoi(n, a, b, c, moves):
    if n == 0:
        return
    hanoi(n-1, a, c, b, moves)
    moves.append((a, c))
    hanoi(n-1, b, a, c, moves)

moves = []
hanoi(4, 'A', 'B', 'C', moves)
print(len(moves), moves[:5])
",O(2 ^ n)
"def gray(n):
    if n == 0:
        return ['']
    prev = gray(n-1)
    return ['0'+x for x in prev] + ['1'+x for x in reversed(prev)]

print(gray(3))
",O(2 ^ n)
"def knapsack(w, v, W):
    n = len(w)
    def dfs(i, cap):
        if i == n or cap == 0:
            return 0
        best = dfs(i+1, cap)
        if w[i] <= cap:
            val = v[i] + dfs(i+1, cap - w[i])
            if val > best:
                best = val
        return best
    return dfs(0, W)

print(knapsack([2,3,4,5], [3,4,5,6], 5))
",O(2 ^ n)
"def binary_strings(n):
    s = [''] * (1<<n)
    def build(i, prefix):
        if i == n:
            s[build.idx] = prefix
            build.idx += 1
            return
        build(i+1, prefix + '0')
        build(i+1, prefix + '1')
    build.idx = 0
    build(0, '')
    return s

print(binary_strings(4)[:8])
",O(2 ^ n)
"def max_subset_xor(nums):
    n = len(nums)
    best = [0]
    def dfs(i, x):
        if i == n:
            if x > best[0]:
                best[0] = x
            return
        dfs(i+1, x)
        dfs(i+1, x ^ nums[i])
    dfs(0, 0)
    return best[0]

print(max_subset_xor([1,2,3,4,5]))
",O(2 ^ n)
"def min_diff(arr):
    n = len(arr)
    total = sum(arr)
    best = [total]
    def dfs(i, s):
        if i == n:
            d = abs((total - s) - s)
            if d < best[0]:
                best[0] = d
            return
        dfs(i+1, s)
        dfs(i+1, s + arr[i])
    dfs(0, 0)
    return best[0]

print(min_diff([3,1,4,2,2]))
",O(2 ^ n)
"import itertools

def assignments(n):
    res = []
    for bits in itertools.product([0,1], repeat=n):
        res.append(bits)
    return res

print(len(assignments(5)))
",O(2 ^ n)
"class SplitCounter:
    def __init__(self, arr):
        self.arr = arr
        self.n = len(arr)
    def ways(self):
        return self._dfs(0, 0)
    def _dfs(self, i, s):
        if i == self.n:
            return 1 if s % 2 == 0 else 0
        return self._dfs(i+1, s) + self._dfs(i+1, s + self.arr[i])

print(SplitCounter([1,3,5,7,9]).ways())
",O(2 ^ n)
"def expand_patterns(n):
    res = ['']
    for _ in range(n):
        res = [x+'0' for x in res] + [x+'1' for x in res]
    return res

print(expand_patterns(3))
",O(2 ^ n)
"def tuple_subsets(t):
    out = []
    def rec(i, cur):
        if i == len(t):
            out.append(tuple(cur))
            return
        rec(i+1, cur)
        cur.append(t[i])
        rec(i+1, cur)
        cur.pop()
    rec(0, [])
    return out

print(tuple_subsets((1,2,3,4))[:4])
",O(2 ^ n)
"def mask_string(s):
    n = len(s)
    res = []
    def dfs(i, cur):
        if i == n:
            res.append(''.join(cur))
            return
        cur.append(s[i])
        dfs(i+1, cur)
        cur.pop()
        cur.append('*')
        dfs(i+1, cur)
        cur.pop()
    dfs(0, [])
    return res

print(mask_string('abcd')[:6])
",O(2 ^ n)
"def any_subset_equals_k(nums, k):
    n = len(nums)
    def dfs(i, s):
        if s == k:
            return True
        if i == n or s > k:
            return False
        return dfs(i+1, s) or dfs(i+1, s + nums[i])
    return dfs(0, 0)

print(any_subset_equals_k([2,4,6,10], 16))
",O(2 ^ n)
"def subsets(nums):
    res=[]
    path=[]
    def dfs(i):
        if i==len(nums):
            res.append(path[:])
            return
        path.append(nums[i])
        dfs(i+1)
        path.pop()
        dfs(i+1)
    dfs(0)
    return res
print(subsets([1,2,3,4]))
",O(2 ^ n)
"def fib(n):
    if n<2:
        return n
    return fib(n-1)+fib(n-2)
print(fib(30))
",O(2 ^ n)
"def count_subsets(a, t):
    n=len(a)
    def go(i, s):
        if i==n:
            return 1 if s==t else 0
        return go(i+1, s+a[i]) + go(i+1, s)
    return go(0,0)
print(count_subsets([3,1,2,4,5],6))
",O(2 ^ n)
"def gray(n):
    if n==0:
        return ['']
    prev=gray(n-1)
    return ['0'+x for x in prev] + ['1'+x for x in reversed(prev)]
print(gray(4))
",O(2 ^ n)
"def all_bin(n):
    ans=[]
    cur=['']*n
    def dfs(i):
        if i==n:
            ans.append(''.join(cur))
            return
        cur[i]='A'
        dfs(i+1)
        cur[i]='B'
        dfs(i+1)
    dfs(0)
    return ans
print(all_bin(5))
",O(2 ^ n)
"def subseqs(s):
    res=[]
    def go(i, pref):
        if i==len(s):
            res.append(pref)
            return
        go(i+1, pref+s[i])
        go(i+1, pref)
    go(0,'')
    return res
print(len(subseqs('abcdefg')))
",O(2 ^ n)
"def min_diff(nums):
    best=[float('inf')]
    n=len(nums)
    def dfs(i, acc):
        if i==n:
            best[0]=min(best[0], abs(acc))
            return
        dfs(i+1, acc+nums[i])
        dfs(i+1, acc-nums[i])
    dfs(0,0)
    return best[0]
print(min_diff([7,3,2,5,8,10]))
",O(2 ^ n)
"def independent_sets(n, edges):
    adj=[set() for _ in range(n)]
    for u,v in edges:
        adj[u].add(v)
        adj[v].add(u)
    res=[]
    cur=[]
    def ok(v):
        for u in cur:
            if v in adj[u]:
                return False
        return True
    def dfs(i):
        if i==n:
            res.append(cur[:])
            return
        dfs(i+1)
        if ok(i):
            cur.append(i)
            dfs(i+1)
            cur.pop()
    dfs(0)
    return res
print(len(independent_sets(8, [(0,1),(1,2),(2,3),(3,4),(4,5),(5,6),(6,7)])))
",O(2 ^ n)
"def sat(vars, expr):
    from itertools import product
    res=[]
    for vals in product([False, True], repeat=len(vars)):
        env=dict(zip(vars, vals))
        if eval(expr, {}, env):
            res.append(env)
    return res
print(len(sat(['x','y','z','w','u'], '(x or y) and (not w or z)')))
",O(2 ^ n)
"def best_xor(nums):
    best=[0]
    n=len(nums)
    def dfs(i, acc):
        if i==n:
            if acc>best[0]:
                best[0]=acc
            return
        dfs(i+1, acc^nums[i])
        dfs(i+1, acc)
    dfs(0,0)
    return best[0]
print(best_xor([3,8,2,6,4,7,1]))
",O(2 ^ n)
"class Gen:
    def __init__(self,n):
        self.n=n
    def run(self):
        out=[]
        def rec(i, val):
            if i==self.n:
                out.append(val)
                return
            rec(i+1, val<<1)
            rec(i+1, (val<<1)|1)
        rec(0,0)
        return out
g=Gen(5)
print(f'count={len(g.run())}')
",O(2 ^ n)
"def count_subsets(nums, target):
    def dfs(i, s):
        if i==len(nums):
            return 1 if s==target else 0
        return dfs(i+1, s)+dfs(i+1, s+nums[i])
    return dfs(0,0)
print(count_subsets([2,3,5,6,8,10], 10))
",O(2 ^ n)
"def powerset(lst):
    res=[[]]
    for x in lst:
        res += [r+[x] for r in res]
    return res
print(powerset([1,2,3,4]))
",O(2 ^ n)
"def fib(n):
    if n<2:
        return n
    return fib(n-1)+fib(n-2)
print(fib(20))
",O(2 ^ n)
"def ways(nums, S):
    def go(i, total):
        if i==len(nums):
            return 1 if total==S else 0
        return go(i+1,total+nums[i]) + go(i+1,total-nums[i])
    return go(0,0)
print(ways([1,1,1,1,1],3))
",O(2 ^ n)
"def count_true(expr, vars):
    ans=0
    def rec(i, env):
        nonlocal ans
        if i==len(vars):
            if eval(expr, {}, env):
                ans+=1
            return
        v=vars[i]
        env[v]=False
        rec(i+1, env)
        env[v]=True
        rec(i+1, env)
    rec(0, {})
    return ans
print(count_true('(a or b) and (not c)', ['a','b','c','d']))
",O(2 ^ n)
"def max_subset_xor(arr):
    best=0
    def dfs(i, x):
        nonlocal best
        if i==len(arr):
            if x>best:
                best=x
            return
        dfs(i+1, x)
        dfs(i+1, x^arr[i])
    dfs(0,0)
    return best
print(max_subset_xor([3,10,5,25,2,8]))
",O(2 ^ n)
"def can_partition(nums):
    s=sum(nums)
    if s%2:
        return False
    target=s//2
    def dfs(i, t):
        if t==0:
            return True
        if i==len(nums):
            return False
        return dfs(i+1, t) or (t>=nums[i] and dfs(i+1, t-nums[i]))
    return dfs(0, target)
print(can_partition([1,5,11,5]))
",O(2 ^ n)
"def gray(n):
    if n==0:
        return ['']
    g=gray(n-1)
    return ['0'+x for x in g] + ['1'+x for x in reversed(g)]
print(gray(3))
",O(2 ^ n)
"def binaries(n):
    out=[]
    def dfs(i, s):
        if i==n:
            out.append(s)
            return
        dfs(i+1, s+'0')
        dfs(i+1, s+'1')
    dfs(0, '')
    return out
print(binaries(4))
",O(2 ^ n)
"def subsequences(s):
    ans=[]
    def rec(i, cur):
        if i==len(s):
            ans.append(cur)
            return
        rec(i+1, cur)
        rec(i+1, cur+s[i])
    rec(0, '')
    return ans
print(subsequences('abcd'))
",O(2 ^ n)
"def eval_expressions(digits, target):
    nums=[int(ch) for ch in digits]
    n=len(nums)
    cnt=0
    def dfs(i, total):
        nonlocal cnt
        if i==n:
            if total==target:
                cnt+=1
            return
        if i==0:
            dfs(1, nums[0])
        else:
            dfs(i+1, total+nums[i])
            dfs(i+1, total-nums[i])
    dfs(0, 0)
    return cnt
print(eval_expressions('1234', 0))
",O(2 ^ n)
"def knapsack(w, v, C):
    n=len(w)
    best=0
    def dfs(i, cap, val):
        nonlocal best
        if i==n:
            if val>best:
                best=val
            return
        dfs(i+1, cap, val)
        if w[i]<=cap:
            dfs(i+1, cap-w[i], val+v[i])
    dfs(0, C, 0)
    return best
print(knapsack([2,3,4,5],[3,4,5,6],5))
",O(2 ^ n)
"def min_subset_diff(nums):
    total=sum(nums)
    best=abs(total)
    n=len(nums)
    def dfs(i, s):
        nonlocal best
        if i==n:
            d=abs(total-2*s)
            if d<best:
                best=d
            return
        dfs(i+1, s)
        dfs(i+1, s+nums[i])
    dfs(0, 0)
    return best
print(min_subset_diff([1,6,11,5]))
",O(2 ^ n)
"def paths(n, target):
    def dfs(i, pos):
        if i==n:
            return 1 if pos==target else 0
        return dfs(i+1, pos+1) + dfs(i+1, pos-1)
    return dfs(0, 0)
print(paths(10, 0))
",O(2 ^ n)
"def even_parity_subsets(n):
    ans=0
    def dfs(i, ones):
        nonlocal ans
        if i==n:
            if ones%2==0:
                ans+=1
            return
        dfs(i+1, ones)
        dfs(i+1, ones+1)
    dfs(0, 0)
    return ans
print(even_parity_subsets(12))
",O(2 ^ n)
"def closest_sum(nums, target):
    best=None
    n=len(nums)
    for mask in range(1<<n):
        s=0
        for i in range(n):
            if (mask>>i) & 1:
                s+=nums[i]
        d=abs(s-target)
        if best is None or d<best:
            best=d
    return best
print(closest_sum([7,2,5,10,8], 14))
",O(2 ^ n)
"class Switcher:
    def configs(self, n):
        res=[]
        def rec(i, cur):
            if i==n:
                res.append(cur[:])
                return
            cur.append(0)
            rec(i+1, cur)
            cur[-1]=1
            rec(i+1, cur)
            cur.pop()
        rec(0, [])
        return res
s=Switcher()
print(s.configs(5))
",O(2 ^ n)
"def list_subsets_with_sum(a, k):
    out=[]
    def dfs(i, cur, s):
        if i==len(a):
            if s==k:
                out.append(cur[:])
            return
        dfs(i+1, cur, s)
        cur.append(a[i])
        dfs(i+1, cur, s+a[i])
        cur.pop()
    dfs(0, [], 0)
    for idx, subset in enumerate(out):
        print(f'{idx}:{subset}')
    return out
list_subsets_with_sum([1,2,3,4],5)
",O(2 ^ n)
